,Store Hours,Total Breweries
5240,"[{""day"":""Mon - Wed"",""hour"":""4:00 PM - 11:00 PM""},{""day"":""Thu, Sun"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 1:00 AM""},{""day"":""Mon - Sun"",""hour"":""24 Hours""}]",1
5241,"[{""day"":""Monday - Thursday"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Friday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Saturday"",""hour"":""12:00 PM - 12:00 AM""},{""day"":""Sunday"",""hour"":""12:00 PM - 5:00 PM""},{""day"":""Sat"",""hour"":""Noon - Midnight""},{""day"":""Mon - Thu"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Sun"",""hour"":""Noon - 5:00 PM""},{""day"":""Fri"",""hour"":""4:00 PM - Midnight""}]",1
5242,"[{""day"":""Monday - Sunday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""9:00 AM - 9:00 PM""},{""day"":""Mon - Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Sat"",""hour"":""9:00 AM - 10:00 PM""}]",1
5243,"[{""day"":""Saturday - Sunday"",""hour"":""1:00 PM - 5:00 PM""},{""day"":""Fri"",""hour"":""5:00 PM - 9:00 PM""},{""day"":""Friday"",""hour"":""5:00 PM - 9:00 PM""},{""day"":""Sat - Sun"",""hour"":""1:00 PM - 5:00 PM""}]",1
5244,"[{""day"":""Monday - Friday"",""hour"":""3:00 PM - 8:00 PM""},{""day"":""Saturday - Sunday"",""hour"":""12:00 PM - 8:00 PM""},{""day"":""Sat - Sun"",""hour"":""Noon - 8:00 PM""},{""day"":""Wed - Fri"",""hour"":""3:00 PM - 9:00 PM""}]",1
5245,"[{""day"":""Mon - Fri"",""hour"":""3:00 PM - 9:00 PM""},{""day"":""Monday - Wednesday"",""hour"":""3:00 pm - 9:00 pm""},{""day"":""Sat"",""hour"":""Noon - 9:00 PM""},{""day"":""Thursday - Friday"",""hour"":""2:00 pm - 10:00 pm""},{""day"":""Sun"",""hour"":""Noon - 8:00 PM""},{""day"":""Sunday"",""hour"":""12:00 pm - 9:00 pm""},{""day"":""Saturday"",""hour"":""12:00 pm - 10:00 pm""}]",1
5246,"[{""day"":""Monday - Thursday"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Friday"",""hour"":""10:00 AM - 10:00 PM""},{""day"":""Saturday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sunday"",""hour"":""12:00 PM - 7:00 PM""},{""day"":""Monday - Thursday"",""hour"":""10:00 am - 9:00 pm""},{""day"":""Friday"",""hour"":""10:00 am - 10:00 pm""},{""day"":""Saturday"",""hour"":""9:00 am - 10:00 pm""},{""day"":""Sunday"",""hour"":""10:00 am - 7:00 pm""},{""day"":""Fri"",""hour"":""10:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""Noon - 7:00 PM""},{""day"":""Sat"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Thu"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Sun"",""hour"":""12:00 PM-07:00 PM""},{""day"":""Sat"",""hour"":""09:00 AM-10:00 PM""},{""day"":""Fri"",""hour"":""10:00 AM-10:00 PM""},{""day"":""Friday - Saturday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Wed, Sat"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Thu"",""hour"":""9:00 AM - 8:00 PM""},{""day"":""Tue - Thu"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Mon"",""hour"":""10:00 AM - 8:00 PM""}]",1
5247,"[{""day"":""Tue - Fri"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sat"",""hour"":""8:00 AM - 11:00 PM""},{""day"":""Saturday"",""hour"":""8:00 AM - 11:00 PM""},{""day"":""Sunday"",""hour"":""10:00 AM - 9:00 PM""},{""day"":""Tuesday - Friday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""10:00 AM - 9:00 PM""}]",1
5248,"[{""day"":""Monday - Thursday"",""hour"":""11:30 AM - 10:00 PM""},{""day"":""Friday - Saturday"",""hour"":""11:30 AM - 11:00 PM""},{""day"":""Sunday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Monday - Thursday"",""hour"":""11:30 am - 10:00 pm""},{""day"":""Friday - Saturday"",""hour"":""11:30 am - 11:00 pm""},{""day"":""Sunday"",""hour"":""12:00 pm - 12:00 am""},{""day"":""Sun"",""hour"":""12:00 pm - 12:00 am""},{""day"":""Mon - Thu"",""hour"":""11:30 AM - 10:00 PM""},{""day"":""Mon - Thu"",""hour"":""11:30 am - 10:00 pm""},{""day"":""Sun"",""hour"":""12:00 PM-09:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:30 AM - 11:00 PM""},{""day"":""Saturday"",""hour"":""11:30 am - 11:00 pm""},{""day"":""Fri - Sat"",""hour"":""11:30 am - 11:00 pm""},{""day"":""Sun"",""hour"":""Noon - 9:00 PM""}]",1
5249,"[{""day"":""Monday - Sunday"",""hour"":""11:00 am - 5:00 pm""},{""day"":""Mon - Sun"",""hour"":""11:00 am - 5:00 pm""}]",1
5250,"[{""day"":""Fri"",""hour"":""1:00 PM - 10:00 PM""},{""day"":""Sat"",""hour"":""Noon - 9:00 PM""},{""day"":""Saturday"",""hour"":""11:00 am - 10:00 pm""},{""day"":""Sun"",""hour"":""11:00 AM - 8:00 PM""},{""day"":""Wed"",""hour"":""2:00 PM - 9:00 PM""},{""day"":""Thu"",""hour"":""1:00 PM - 8:00 PM""}]",1
5251,"[{""day"":""Mon - Fri"",""hour"":""7:30 am - 4:00 pm""}]",1
5252,"[{""day"":""Monday - Thursday, Sunday"",""hour"":""11:00 AM - 12:00 AM""},{""day"":""Friday - Saturday"",""hour"":""11:00 AM - 1:00 AM""},{""day"":""Mon - Thu, Sun"",""hour"":""11:00 AM - Midnight""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 1:00 AM""},{""day"":""Saturday"",""hour"":""11:00 am - 1:00 am""},{""day"":""Sun - Thu"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 12:00 am""}]",1
5253,"[{""day"":""Tuesday - Thursday"",""hour"":""5:00 PM - 10:00 PM""},{""day"":""Friday"",""hour"":""3:00 PM - 12:00 AM""},{""day"":""Saturday"",""hour"":""1:00 PM - 12:00 AM""},{""day"":""Sunday"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Sun"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Sat"",""hour"":""1:00 PM - Midnight""},{""day"":""Fri"",""hour"":""3:00 PM - Midnight""},{""day"":""Tue - Thu"",""hour"":""5:00 PM - 10:00 PM""}]",1
5254,"[{""day"":""Monday - Wednesday, Sunday"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Thursday - Saturday"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Thu - Fri"",""hour"":""11:30 am - 1:00 am""},{""day"":""Sat"",""hour"":""11:00 am - 1:00 am""},{""day"":""Thu - Sat"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Mon - Wed"",""hour"":""11:30 am - 12:00 am""},{""day"":""Sun"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Mon - Wed, Sun"",""hour"":""11:00 AM - 9:00 PM""}]",1
5255,"[{""day"":""Monday"",""hour"":""2:00 PM - 11:00 PM""},{""day"":""Wed"",""hour"":""3:00 PM - 11:00 PM""},{""day"":""Saturday"",""hour"":""1:00 PM - 12:00 AM""},{""day"":""Sat"",""hour"":""1:00 PM - Midnight""},{""day"":""Friday"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Fri"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Mon"",""hour"":""2:00 PM - 11:00 PM""},{""day"":""Tue"",""hour"":""6:00 PM - 11:00 PM""},{""day"":""Thu"",""hour"":""4:00 PM - 11:00 PM""},{""day"":""Tuesday"",""hour"":""6:00 PM - 11:00 PM""},{""day"":""Wednesday"",""hour"":""3:00 PM - 11:00 PM""},{""day"":""Sunday"",""hour"":""2:00 PM - 11:00 PM""}]",1
5256,"[{""day"":""Mon - Wed"",""hour"":""12:00 pm - 6:00 pm""},{""day"":""Sun"",""hour"":""1:00 pm - 4:00 pm""},{""day"":""Fri"",""hour"":""12:00 pm - 6:00 pm""},{""day"":""Thu"",""hour"":""12:00 pm - 7:00 pm""},{""day"":""Sat"",""hour"":""10:00 am - 5:00 pm""},{""day"":""Fri"",""hour"":""12:00 PM-06:00 PM""},{""day"":""Sun"",""hour"":""01:00 PM-04:00 PM""},{""day"":""Sat"",""hour"":""10:00 AM-05:00 PM""},{""day"":""Thu"",""hour"":""12:00 PM-07:00 PM""}]",1
5257,"[{""day"":""Mon - Sat"",""hour"":""11:00 AM - 2:00 AM""}]",1
5258,"[{""day"":""Monday - Wednesday"",""hour"":""7:00 am - 11:00 pm""},{""day"":""Thursday - Saturday"",""hour"":""7:00 am - 12:00 am""},{""day"":""Thu - Sat"",""hour"":""7:00 AM - Midnight""},{""day"":""Mon - Wed"",""hour"":""7:00 AM - 11:00 PM""}]",1
5259,"[{""day"":""Mon - Sat"",""hour"":""1:00 PM - 2:30 AM""}]",1
5260,"[{""day"":""Tue"",""hour"":""09:00 AM-05:00 PM""},{""day"":""Mon - Sat"",""hour"":""9:30 AM - 7:00 PM""},{""day"":""Sat"",""hour"":""09:00 AM-05:00 PM""},{""day"":""Thu"",""hour"":""10:00 AM-06:00 PM""},{""day"":""Mon"",""hour"":""09:00 AM-05:00 PM""},{""day"":""Fri"",""hour"":""10:00 AM-06:00 PM""},{""day"":""Sun"",""hour"":""12:00 PM-03:00 PM""},{""day"":""Wed"",""hour"":""09:00 AM-05:00 PM""}]",1
5261,"[{""day"":""Monday - Sunday"",""hour"":""11:00 AM - 12:00 AM""},{""day"":""Sun - Thu"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 12:00 am""},{""day"":""Mon - Sun"",""hour"":""11:00 AM - Midnight""}]",1
5262,"[{""day"":""Sunday"",""hour"":""12:00 pm - 8:00 pm""},{""day"":""Friday"",""hour"":""2:00 pm - 11:00 pm""},{""day"":""Wednesday - Thursday"",""hour"":""3:00 pm - 10:00 pm""},{""day"":""Saturday"",""hour"":""1:00 pm - 11:00 pm""}]",1
5263,"[{""day"":""Sat"",""hour"":""Noon - 11:00 PM""}]",1
5264,"[{""day"":""Monday - Saturday"",""hour"":""2:00 pm - 9:00 pm""},{""day"":""Mon - Sat"",""hour"":""2:00 pm - 9:00 pm""}]",1
5265,"[{""day"":""Tuesday - Thursday"",""hour"":""5:00 PM - 11:00 PM""},{""day"":""Friday"",""hour"":""2:00 PM - 1:00 AM""},{""day"":""Saturday"",""hour"":""12:00 PM - 1:00 AM""},{""day"":""Sunday"",""hour"":""12:00 PM - 10:00 PM""},{""day"":""Tue - Thu"",""hour"":""5:00 PM - 11:00 PM""},{""day"":""Sun"",""hour"":""Noon - 10:00 PM""},{""day"":""Fri"",""hour"":""2:00 PM - 1:00 AM""},{""day"":""Sat"",""hour"":""Noon - 1:00 AM""}]",1
5266,"[{""day"":""Thu - Sat"",""hour"":""3:00 PM - 9:00 PM""},{""day"":""Thursday - Saturday"",""hour"":""3:00 PM - 9:00 PM""},{""day"":""Sun"",""hour"":""12:00 pm - 4:00 pm""},{""day"":""Saturday"",""hour"":""3:00 pm - 9:00 pm""},{""day"":""Fri - Sat"",""hour"":""12:00 pm - 7:00 pm""}]",1
5267,"[{""day"":""Mon - Thu"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""Noon - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 11:00 PM""}]",1
5268,"[{""day"":""Monday - Sunday"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Mon - Sun"",""hour"":""9:00 AM - 10:00 PM""},{""day"":""Sun"",""hour"":""9:00 AM - 9:00 PM""},{""day"":""Mon - Sat"",""hour"":""9:00 AM - 10:00 PM""}]",1
5269,"[{""day"":""Monday - Sunday"",""hour"":""9:00 AM - 9:00 PM""}]",1
5270,"[{""day"":""Monday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Thursday"",""hour"":""12:00 PM - 8:00 PM""},{""day"":""Friday - Saturday"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Sunday"",""hour"":""11:00 AM - 8:00 PM""},{""day"":""Friday"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Sun - Sat"",""hour"":""11:00 am - 11:30 pm""},{""day"":""Sunday"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Mon - Sun"",""hour"":""11:00 am - 11:30 pm""},{""day"":""Saturday"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Saturday"",""hour"":""11:00 am - 11:30 pm""},{""day"":""Thursday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Thu"",""hour"":""Noon - 9:00 PM""},{""day"":""Sun"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Fri"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Mon"",""hour"":""Noon - 9:00 PM""}]",1
5271,"[{""day"":""Sun"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Saturday"",""hour"":""10:00 am - 1:00 am""},{""day"":""Mon - Thu"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Sunday"",""hour"":""3:00 PM - 8:00 PM""},{""day"":""Thursday"",""hour"":""4:00 PM - 11:00 PM""},{""day"":""Monday - Thursday"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Fri"",""hour"":""3:00 PM - 1:00 AM""},{""day"":""Wednesday"",""hour"":""5:00 PM - 12:00 AM""},{""day"":""Tuesday"",""hour"":""5:00 PM - 11:00 PM""},{""day"":""Tue"",""hour"":""6:00 PM - 11:00 PM""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 2:00 pm""},{""day"":""Friday"",""hour"":""3:00 PM - 1:00 AM""},{""day"":""Monday"",""hour"":""4:00 PM - 8:00 PM""},{""day"":""Wed"",""hour"":""5:00 PM - Midnight""},{""day"":""Friday - Saturday"",""hour"":""11:00 am - 2:00 pm""},{""day"":""Sat"",""hour"":""1:00 PM - 1:00 AM""},{""day"":""Mon"",""hour"":""4:00 PM - 8:00 PM""},{""day"":""Sunday"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Saturday"",""hour"":""1:00 PM - 1:00 AM""},{""day"":""Thu"",""hour"":""4:00 PM - Midnight""}]",1
5272,"[{""day"":""Saturday"",""hour"":""11:00 am - 9:30 pm""},{""day"":""Sat"",""hour"":""11:00 AM - 2:00 AM""},{""day"":""Mon"",""hour"":""11:00 AM - Midnight""},{""day"":""Tue"",""hour"":""11:00 AM - Midnight""},{""day"":""Thu"",""hour"":""11:00 AM - 2:00 AM""},{""day"":""Wed"",""hour"":""11:00 AM - Midnight""},{""day"":""Sun"",""hour"":""11:00 AM - Midnight""},{""day"":""Fri"",""hour"":""11:00 AM - 2:00 AM""}]",1
5273,"[{""day"":""Wednesday - Friday"",""hour"":""3:00 PM - 8:00 PM""},{""day"":""Sun"",""hour"":""Noon - 7:00 PM""},{""day"":""Sat"",""hour"":""Noon - 8:00 PM""},{""day"":""Wed - Fri"",""hour"":""3:00 PM - 8:00 PM""},{""day"":""Saturday"",""hour"":""12:00 PM - 8:00 PM""},{""day"":""Sunday"",""hour"":""12:00 PM - 7:00 PM""},{""day"":""Sat"",""hour"":""2:00 PM - 6:00 PM""},{""day"":""Fri"",""hour"":""4:00 PM - 7:00 PM""},{""day"":""Sun"",""hour"":""1:00 PM - 4:00 PM""}]",1
5274,"[{""day"":""Thursday"",""hour"":""6:00 PM - 8:00 PM""},{""day"":""Friday"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Tuesday"",""hour"":""4:00 PM - 11:00 PM""}]",1
5275,"[{""day"":""Fri"",""hour"":""6:00 PM - 10:00 PM""},{""day"":""Sat"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Thu"",""hour"":""6:00 AM - 9:00 AM""},{""day"":""Sun"",""hour"":""Noon - 6:00 AM""}]",1
5276,"[{""day"":""Monday - Friday"",""hour"":""9:00 AM - 4:00 PM""},{""day"":""Saturday - Sunday"",""hour"":""11:00 AM - 4:00 PM""},{""day"":""Mon - Fri"",""hour"":""9:00 AM - 4:00 PM""},{""day"":""Sat - Sun"",""hour"":""11:00 AM - 4:00 PM""}]",1
5277,"[{""day"":""Sat"",""hour"":""09:00 AM-06:00 PM""},{""day"":""Fri"",""hour"":""05:00 PM-09:00 PM""},{""day"":""Mon"",""hour"":""06:00 PM-09:00 PM""},{""day"":""Tue"",""hour"":""06:00 PM-09:00 PM""},{""day"":""Wed"",""hour"":""06:00 PM-09:00 PM""},{""day"":""Sun"",""hour"":""12:00 PM-04:00 PM""},{""day"":""Thu"",""hour"":""05:00 PM-09:00 PM""}]",1
5278,"[{""day"":""Fri - Sat"",""hour"":""11:30 AM - 1:00 AM""},{""day"":""Mon - Thu"",""hour"":""11:30 AM - Midnight""},{""day"":""Sunday"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Sun"",""hour"":""11:00 AM-11:00 PM""},{""day"":""Friday - Saturday"",""hour"":""11:30 AM - 1:00 AM""},{""day"":""Sun"",""hour"":""11:00 AM - 11:00 PM""},{""day"":""Mon - Wed"",""hour"":""11:30 am - 12:00 am""},{""day"":""Thu - Fri"",""hour"":""11:00 am - 12:00 am""},{""day"":""Sat - Sun"",""hour"":""Open 24 Hours""},{""day"":""Monday - Thursday"",""hour"":""11:30 AM - 12:00 AM""}]",1
5279,"[{""day"":""Monday - Saturday"",""hour"":""11:30 AM - 2:00 AM""},{""day"":""Mon - Sat"",""hour"":""12:30 am - 2:00 am""},{""day"":""Sunday"",""hour"":""1:00 PM - 12:00 AM""},{""day"":""Sun"",""hour"":""1:00 PM - Midnight""},{""day"":""Mon - Sat"",""hour"":""11:30 AM - 2:00 AM""}]",1
5280,"[{""day"":""Monday - Thursday, Sunday"",""hour"":""11:00 AM - 12:00 AM""},{""day"":""Friday - Saturday"",""hour"":""11:00 AM - 1:00 AM""},{""day"":""Sun - Thu"",""hour"":""11:00 am - 12:00 am""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 1:00 am""},{""day"":""Fri - Sat"",""hour"":""11:00 AM - 1:00 AM""},{""day"":""Mon - Thu, Sun"",""hour"":""11:00 AM - Midnight""},{""day"":""Monday"",""hour"":""11:00 am - 12:00 am""},{""day"":""Thursday"",""hour"":""11:00 am - 12:00 am""},{""day"":""Friday"",""hour"":""11:00 am - 1:00 am""},{""day"":""Saturday"",""hour"":""10:00 am - 1:00 am""},{""day"":""Wednesday"",""hour"":""11:00 am - 12:00 am""},{""day"":""Tuesday"",""hour"":""11:00 am - 12:00 am""}]",1
5281,"[{""day"":""Friday"",""hour"":""11:00 AM - 10:00 PM""},{""day"":""Saturday"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Sunday"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Monday"",""hour"":""12:00 PM - 8:00 PM""},{""day"":""Tuesday"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Wednesday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Thursday"",""hour"":""1:00 PM - 8:00 PM""},{""day"":""Sun"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Mon"",""hour"":""3:00 PM - 8:00 PM""},{""day"":""Sat"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Wed"",""hour"":""Noon - 8:00 PM""},{""day"":""Thu"",""hour"":""1:00 PM - 8:00 PM""}]",1
5282,"[{""day"":""Monday - Thursday"",""hour"":""3:00 PM - 12:00 AM""},{""day"":""Friday"",""hour"":""3:00 PM - 2:00 AM""},{""day"":""Saturday"",""hour"":""12:00 PM - 2:00 AM""},{""day"":""Sunday"",""hour"":""12:00 PM - 12:00 AM""},{""day"":""Sun"",""hour"":""11:30 AM - Midnight""},{""day"":""Sunday"",""hour"":""11:30 AM - 12:00 AM""},{""day"":""Mon - Thu"",""hour"":""4:00 PM - Midnight""},{""day"":""Monday - Thursday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Sat"",""hour"":""11:30 AM - 2:00 AM""},{""day"":""Friday"",""hour"":""4:00 PM - 2:00 AM""},{""day"":""Fri"",""hour"":""4:00 PM - 2:00 AM""},{""day"":""Saturday"",""hour"":""11:30 AM - 2:00 AM""}]",1
5283,"[{""day"":""Saturday "",""hour"":""11:30am - 2:00am ""},{""day"":""Friday "",""hour"":""11:30am - 2:00am ""},{""day"":""Wednesday "",""hour"":""11:30am - 1:00am ""},{""day"":""Tue - Sat"",""hour"":""11:30 am - 10:00 pm""},{""day"":""Thursday "",""hour"":""11:30am - 1:00am ""},{""day"":""Monday "",""hour"":""4:00pm - 1:00am ""},{""day"":""Sunday "",""hour"":""11:30am - 1:00am ""},{""day"":""Saturday"",""hour"":""11:30 am - 1:00 am""},{""day"":""Mon"",""hour"":""4:00 pm - 9:00 pm""},{""day"":""Fri - Sat"",""hour"":""11:30 AM - 2:00 AM""},{""day"":""Mon"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Tuesday "",""hour"":""11:30am - 1:00am ""},{""day"":""Tue - Thu, Sun"",""hour"":""11:30 AM - 1:00 AM""}]",1
5284,"[{""day"":""Sun"",""hour"":""Noon - 5:00 PM""},{""day"":""Sun"",""hour"":""Noon - 4:00 PM""},{""day"":""Fri"",""hour"":""Noon - 11:00 PM""},{""day"":""Wed - Thu"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Fri - Sat"",""hour"":""Noon - 10:00 PM""},{""day"":""Sat"",""hour"":""Noon - 10:00 PM""}]",1
5285,"[{""day"":""Saturday"",""hour"":""9:00 AM - 9:00 PM""},{""day"":""Wednesday - Friday"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Sunday"",""hour"":""11:00 AM - 5:00 PM""}]",1
5286,"[{""day"":""Sun - Sat"",""hour"":""11:00 am - 2:00 am""},{""day"":""Sun"",""hour"":""9:00 PM - 1:00 AM""},{""day"":""Sat"",""hour"":""9:00 PM - 2:00 AM""},{""day"":""Fri"",""hour"":""5:00 PM - 2:00 AM""},{""day"":""Thu"",""hour"":""8:00 PM - 2:00 AM""},{""day"":""Wed"",""hour"":""6:00 PM - 1:00 AM""}]",1
5287,"[{""day"":""Saturday"",""hour"":""12:00 PM - 1:00 AM""},{""day"":""Thu"",""hour"":""4:00 PM - Midnight""},{""day"":""Sat"",""hour"":""12:00 pm - 1:00 am""},{""day"":""Fri"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Thursday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Friday"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Sun"",""hour"":""12:00 pm - 8:00 pm""},{""day"":""Sunday"",""hour"":""12:00 PM - 9:00 PM""},{""day"":""Sat"",""hour"":""Noon - 1:00 AM""},{""day"":""Thu"",""hour"":""4:00 pm - 12:00 am""},{""day"":""Sun"",""hour"":""Noon - 9:00 PM""},{""day"":""Fri"",""hour"":""4:00 pm - 1:00 am""}]",1
5288,"[{""day"":""Monday, Sunday"",""hour"":""11:00 AM - 9:00 PM""},{""day"":""Tuesday - Saturday"",""hour"":""11:00 AM - 10:00 PM""}]",1
5289,"[{""day"":""Saturday"",""hour"":""12:00 PM - 10:00 PM""},{""day"":""Sunday"",""hour"":""12:00 PM - 8:00 PM""},{""day"":""Monday - Tuesday"",""hour"":""None""},{""day"":""Wednesday - Thursday"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Friday"",""hour"":""2:00 PM - 12:00 AM""},{""day"":""Monday"",""hour"":""None""},{""day"":""Thursday"",""hour"":""4:00 PM - 10:00 PM""},{""day"":""Tuesday"",""hour"":""None""},{""day"":""Tuesday"",""hour"":""3:00 PM - 4:00 PM""},{""day"":""Thursday"",""hour"":""2:00 PM - 10:00 PM""},{""day"":""Saturday"",""hour"":""12:00 PM - 11:00 PM""},{""day"":""Thursday"",""hour"":""5:00 PM - 10:00 PM""},{""day"":""Monday"",""hour"":""7:00 AM - 8:00 AM""}]",1
5290,"[{""day"":""Mon - Sun"",""hour"":""Noon - 10:00 PM""},{""day"":""Tue - Thu"",""hour"":""3:00 pm - 10:00 pm""},{""day"":""Fri - Sat"",""hour"":""12:00 pm - 10:00 pm""},{""day"":""Sun"",""hour"":""12:00 pm - 12:00 am""}]",1
5291,"[{""day"":""Thursday - Friday"",""hour"":""4:00 pm - 10:00 pm""},{""day"":""Saturday"",""hour"":""12:00 pm - 10:00 pm""},{""day"":""Thursday"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Friday - Saturday"",""hour"":""12:00 PM - 10:00 PM""},{""day"":""Thu"",""hour"":""12:00 pm - 8:00 pm""},{""day"":""Tuesday "",""hour"":""Closed ""},{""day"":""Monday "",""hour"":""Closed ""},{""day"":""Saturday "",""hour"":""4:00pm - 10:00pm ""},{""day"":""Sunday "",""hour"":""Closed ""},{""day"":""Fri - Sat"",""hour"":""12:00 pm - 10:00 pm""},{""day"":""Thu"",""hour"":""4:00 PM - 9:00 PM""},{""day"":""Friday "",""hour"":""4:00pm - 10:00pm ""},{""day"":""Sun"",""hour"":""12:00 pm - 5:00 pm""},{""day"":""Thursday "",""hour"":""4:00pm - 10:00pm ""},{""day"":""Saturday"",""hour"":""10:00 am - 2:00 am""},{""day"":""Fri - Sat"",""hour"":""Noon - 10:00 PM""},{""day"":""Wednesday "",""hour"":""Closed ""},{""day"":""Thu - Fri"",""hour"":""4:00 pm - 10:00 pm""},{""day"":""Sat"",""hour"":""12:00 pm - 10:00 pm""}]",1
5292,"[{""day"":""Friday"",""hour"":""9:00 AM - 8:00 PM""},{""day"":""Sunday"",""hour"":""9:00 AM - 7:00 PM""},{""day"":""Monday"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Tuesday - Wednesday"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Thursday"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Tuesday"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Thu"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Sun"",""hour"":""9:00 AM - 7:00 PM""},{""day"":""Mon"",""hour"":""10:00 AM - 8:00 PM""},{""day"":""Tue - Wed"",""hour"":""11:00 AM - 7:00 PM""},{""day"":""Fri"",""hour"":""9:00 AM - 8:00 PM""}]",1
5293,"[{""day"":""Wednesday"",""hour"":""5:00 PM - 12:00 AM""},{""day"":""Thursday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Friday - Saturday"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Sunday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Monday"",""hour"":""5:00 PM - 12:00 AM""},{""day"":""Tuesday"",""hour"":""4:00 PM - 12:00 AM""},{""day"":""Saturday"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Friday"",""hour"":""4:00 PM - 1:00 AM""},{""day"":""Fri - Sat"",""hour"":""11:00 am - 11:00 pm""},{""day"":""Sun"",""hour"":""11:00 am - 10:00 pm""},{""day"":""Mon - Thu"",""hour"":""11:00 am - 10:00 pm""}]",1
5294,"[{""day"":""Fri"",""hour"":""11:00 AM-11:00 PM""}]",1
5295,"[{""day"":""Sun - Wed"",""hour"":""11:00 - 22:00""},{""day"":""Thu - Sat"",""hour"":""11:00 - 23:00""}]",1
